Tiempo	Evento	ID	Pos_X	Pos_Y
1216.8	Movimiento	0	118.248	353.968
1216.9	Movimiento	0	118.059	353.456
1217	Movimiento	0	117.87	352.944
1217.1	Movimiento	0	117.682	352.432
1217.2	Movimiento	0	117.493	351.92
1217.3	Movimiento	0	117.304	351.408
1217.4	Movimiento	0	117.115	350.896
1217.5	Movimiento	0	116.926	350.384
1217.6	Movimiento	0	116.738	349.872
1217.7	Movimiento	0	116.549	349.36
1217.8	Movimiento	0	116.36	348.848
1217.9	Movimiento	0	116.171	348.336
1218	Movimiento	0	115.982	347.824
1218.1	Movimiento	0	115.794	347.312
1218.2	Movimiento	0	115.605	346.8
1218.3	Movimiento	0	115.416	346.288
1218.4	Movimiento	0	115.227	345.776
1218.5	Movimiento	0	115.038	345.264
1218.6	Movimiento	0	114.85	344.752
1218.7	Movimiento	0	114.661	344.24
1218.8	Movimiento	0	114.472	343.728
1218.9	Movimiento	0	114.283	343.216
1219	Movimiento	0	114.094	342.704
1219.1	Movimiento	0	113.906	342.192
1219.2	Movimiento	0	113.717	341.68
1219.3	Movimiento	0	113.528	341.168
1219.4	Movimiento	0	113.339	340.656
1219.5	Movimiento	0	113.15	340.144
1219.6	Movimiento	0	112.962	339.632
1219.7	Movimiento	0	112.773	339.12
1219.8	Movimiento	0	112.584	338.608
1219.9	Movimiento	0	112.395	338.096
1220	Movimiento	0	112.206	337.584
1220.1	Movimiento	0	112.018	337.072
1220.2	Movimiento	0	111.829	336.56
1220.3	Movimiento	0	111.64	336.048
1220.4	Movimiento	0	111.451	335.536
1220.5	Movimiento	0	111.262	335.024
1220.6	Movimiento	0	111.074	334.512
1220.7	Movimiento	0	110.885	334
1220.8	Movimiento	0	110.696	333.488
1220.9	Movimiento	0	110.507	332.976
1221	Movimiento	0	110.318	332.464
1221.1	Movimiento	0	110.13	331.952
1221.2	Movimiento	0	109.941	331.44
1221.3	Movimiento	0	109.752	330.928
1221.4	Movimiento	0	109.563	330.416
1221.5	Movimiento	0	109.374	329.904
1221.6	Movimiento	0	109.186	329.392
1221.7	Movimiento	0	108.997	328.88
1221.8	Movimiento	0	108.808	328.368
1221.9	Movimiento	0	108.619	327.856
1222	Movimiento	0	108.43	327.344
1222.1	Movimiento	0	108.242	326.832
1222.2	Movimiento	0	108.053	326.32
1222.3	Movimiento	0	107.864	325.808
1222.4	Movimiento	0	107.675	325.296
1222.5	Movimiento	0	107.486	324.784
1222.6	Movimiento	0	107.298	324.272
1222.7	Movimiento	0	107.109	323.76
1222.8	Movimiento	0	106.92	323.248
1222.9	Movimiento	0	106.731	322.736
1223	Movimiento	0	106.542	322.224
1223.1	Movimiento	0	106.354	321.712
1223.2	Movimiento	0	106.165	321.2
1223.3	Movimiento	0	105.976	320.688
1223.4	Movimiento	0	105.787	320.176
1223.5	Movimiento	0	105.598	319.664
1223.6	Movimiento	0	105.41	319.152
1223.7	Movimiento	0	105.221	318.64
1223.8	Movimiento	0	105.032	318.128
1223.9	Movimiento	0	104.843	317.616
1224	Movimiento	0	104.654	317.104
1224.1	Movimiento	0	104.466	316.592
1224.2	Movimiento	0	104.277	316.08
1224.3	Movimiento	0	104.088	315.568
1224.4	Movimiento	0	103.899	315.056
1224.5	Movimiento	0	103.71	314.544
1224.6	Movimiento	0	103.522	314.032
1224.7	Movimiento	0	103.333	313.52
1224.8	Movimiento	0	103.144	313.008
1224.9	Movimiento	0	102.955	312.496
1225	Movimiento	0	102.766	311.984
1225.1	Movimiento	0	102.578	311.472
1225.2	Movimiento	0	102.389	310.96
1225.3	Movimiento	0	102.2	310.448
1225.4	Movimiento	0	102.011	309.936
1225.5	Movimiento	0	101.822	309.424
1225.6	Movimiento	0	101.634	308.912
1225.7	Movimiento	0	101.445	308.4
1225.8	Movimiento	0	101.256	307.888
1225.9	Movimiento	0	101.067	307.376
1226	Movimiento	0	100.878	306.864
1226.1	Movimiento	0	100.69	306.352
1226.2	Movimiento	0	100.501	305.84
1226.3	Movimiento	0	100.312	305.328
1226.4	Movimiento	0	100.123	304.816
1226.5	Movimiento	0	99.9344	304.304
1226.6	Movimiento	0	99.7456	303.792
1226.7	Movimiento	0	99.5568	303.28
1226.8	Movimiento	0	99.368	302.768
1226.9	Movimiento	0	99.1792	302.256
1227	Movimiento	0	98.9904	301.744
1227.1	Movimiento	0	98.8016	301.232
1227.2	Movimiento	0	98.6128	300.72
1227.3	Movimiento	0	98.424	300.208
1227.4	Movimiento	0	98.2352	299.696
1227.5	Movimiento	0	98.0464	299.184
1227.6	Movimiento	0	97.8576	298.672
1227.7	Movimiento	0	97.6688	298.16
1227.8	Movimiento	0	97.48	297.648
1227.9	Movimiento	0	97.2912	297.136
1228	Movimiento	0	97.1024	296.624
1228.1	Movimiento	0	96.9136	296.112
1228.2	Movimiento	0	96.7248	295.6
1228.3	Movimiento	0	96.536	295.088
1228.4	Movimiento	0	96.3472	294.576
1228.5	Movimiento	0	96.1584	294.064
1228.6	Movimiento	0	95.9696	293.552
1228.7	Movimiento	0	95.7808	293.04
1228.8	Movimiento	0	95.592	292.528
1228.9	Movimiento	0	95.4032	292.016
1229	Movimiento	0	95.2144	291.504
1229.1	Movimiento	0	95.0256	290.992
1229.2	Movimiento	0	94.8368	290.48
1229.3	Movimiento	0	94.648	289.968
1229.4	Movimiento	0	94.4592	289.456
1229.5	Movimiento	0	94.2704	288.944
1229.6	Movimiento	0	94.0816	288.432
1229.7	Movimiento	0	93.8928	287.92
1229.8	Movimiento	0	93.704	287.408
1229.9	Movimiento	0	93.5152	286.896
1230	Movimiento	0	93.3264	286.384
1230.1	Movimiento	0	93.1376	285.872
1230.2	Movimiento	0	92.9488	285.36
1230.3	Movimiento	0	92.76	284.848
1230.4	Movimiento	0	92.5712	284.336
1230.5	Movimiento	0	92.3824	283.824
1230.6	Movimiento	0	92.1936	283.312
1230.7	Movimiento	0	92.0048	282.8
1230.8	Movimiento	0	91.816	282.288
1230.9	Movimiento	0	91.6272	281.776
1231	Movimiento	0	91.4384	281.264
1231.1	Movimiento	0	91.2496	280.752
1231.2	Movimiento	0	91.0608	280.24
1231.3	Movimiento	0	90.872	279.728
1231.4	Movimiento	0	90.6832	279.216
1231.5	Movimiento	0	90.4944	278.704
1231.6	Movimiento	0	90.3056	278.192
1231.7	Movimiento	0	90.1168	277.68
1231.8	Movimiento	0	89.928	277.168
1231.9	Movimiento	0	89.7392	276.656
1232	Movimiento	0	89.5504	276.144
1232.1	Movimiento	0	89.3616	275.632
1232.2	Movimiento	0	89.1728	275.12
1232.3	Movimiento	0	88.984	274.608
1232.4	Movimiento	0	88.7952	274.096
1232.5	Movimiento	0	88.6064	273.584
1232.6	Movimiento	0	88.4176	273.072
1232.7	Movimiento	0	88.2288	272.56
1232.8	Movimiento	0	88.04	272.048
1232.9	Movimiento	0	87.8512	271.536
1233	Movimiento	0	87.6624	271.024
1233.1	Movimiento	0	87.4736	270.512
1233.2	Movimiento	0	87.2848	270
1233.3	Movimiento	0	87.096	269.488
1233.4	Movimiento	0	86.9072	268.976
1233.5	Movimiento	0	86.7184	268.464
1233.6	Movimiento	0	86.5296	267.952
1233.7	Movimiento	0	86.3408	267.44
1233.8	Movimiento	0	86.152	266.928
1233.9	Movimiento	0	85.9632	266.416
1234	Movimiento	0	85.7744	265.904
1234.1	Movimiento	0	85.5856	265.392
1234.2	Movimiento	0	85.3968	264.88
1234.3	Movimiento	0	85.208	264.368
1234.4	Movimiento	0	85.0192	263.856
1234.5	Movimiento	0	84.8304	263.344
1234.6	Movimiento	0	84.6416	262.832
1234.7	Movimiento	0	84.4528	262.32
1234.8	Movimiento	0	84.264	261.808
1234.9	Movimiento	0	84.0752	261.296
1235	Movimiento	0	83.8864	260.784
1235.1	Movimiento	0	83.6976	260.272
1235.2	Movimiento	0	83.5088	259.76
1235.3	Movimiento	0	83.32	259.248
1235.4	Movimiento	0	83.1312	258.736
1235.5	Movimiento	0	82.9424	258.224
1235.6	Movimiento	0	82.7536	257.712
1235.7	Movimiento	0	82.5648	257.2
1235.8	Movimiento	0	82.376	256.688
1235.9	Movimiento	0	82.1872	256.176
1236	Movimiento	0	81.9984	255.664
1236.1	Movimiento	0	81.8096	255.152
1236.2	Movimiento	0	81.6208	254.64
1236.3	Movimiento	0	81.432	254.128
1236.4	Movimiento	0	81.2432	253.616
1236.5	Movimiento	0	81.0544	253.104
1236.6	Movimiento	0	80.8656	252.592
1236.7	Movimiento	0	80.6768	252.08
1236.8	Movimiento	0	80.488	251.568
1236.9	Movimiento	0	80.2992	251.056
1237	Movimiento	0	80.1104	250.544
1237.1	Movimiento	0	79.9216	250.032
1237.2	Movimiento	0	79.7328	249.52
1237.3	Movimiento	0	79.544	249.008
1237.4	Movimiento	0	79.3552	248.496
1237.5	Movimiento	0	79.1664	247.984
1237.6	Movimiento	0	78.9776	247.472
1237.7	Movimiento	0	78.7888	246.96
1237.8	Movimiento	0	78.6	246.448
1237.9	Movimiento	0	78.4112	245.936
1238	Movimiento	0	78.2224	245.424
1238.1	Movimiento	0	78.0336	244.912
1238.2	Movimiento	0	77.8448	244.4
1238.3	Movimiento	0	77.656	243.888
1238.4	Movimiento	0	77.4672	243.376
1238.5	Movimiento	0	77.2784	242.864
1238.6	Movimiento	0	77.0896	242.352
1238.7	Movimiento	0	76.9008	241.84
1238.8	Movimiento	0	76.712	241.328
1238.9	Movimiento	0	76.5232	240.816
1239	Movimiento	0	76.3344	240.304
1239.1	Movimiento	0	76.1456	239.792
1239.2	Movimiento	0	75.9568	239.28
1239.3	Movimiento	0	75.768	238.768
1239.4	Movimiento	0	75.5792	238.256
1239.5	Movimiento	0	75.3904	237.744
1239.6	Movimiento	0	75.2016	237.232
1239.7	Movimiento	0	75.0128	236.72
1239.8	Movimiento	0	74.824	236.208
1239.9	Movimiento	0	74.6352	235.696
1240	Movimiento	0	74.4464	235.184
1240.1	Movimiento	0	74.2576	234.672
1240.2	Movimiento	0	74.0688	234.16
1240.3	Movimiento	0	73.88	233.648
1240.4	Movimiento	0	73.6912	233.136
1240.5	Movimiento	0	73.5024	232.624
1240.6	Movimiento	0	73.3136	232.112
1240.7	Movimiento	0	73.1248	231.6
1240.8	Movimiento	0	72.936	231.088
1240.9	Movimiento	0	72.7472	230.576
1241	Movimiento	0	72.5584	230.064
1241.1	Movimiento	0	72.3696	229.552
1241.2	Movimiento	0	72.1808	229.04
1241.3	Movimiento	0	71.992	228.528
1241.4	Movimiento	0	71.8032	228.016
1241.5	Movimiento	0	71.6144	227.504
1241.6	Movimiento	0	71.4256	226.992
1241.7	Movimiento	0	71.2368	226.48
1241.8	Movimiento	0	71.048	225.968
1241.9	Movimiento	0	70.8592	225.456
1242	Movimiento	0	70.6704	224.944
1242.1	Movimiento	0	70.4816	224.432
1242.2	Movimiento	0	70.2928	223.92
1242.3	Movimiento	0	70.104	223.408
1242.4	Movimiento	0	69.9152	222.896
1242.5	Movimiento	0	69.7264	222.384
1242.6	Movimiento	0	69.5376	221.872
1242.7	Movimiento	0	69.3488	221.36
1242.8	Movimiento	0	69.16	220.848
1242.9	Movimiento	0	68.9712	220.336
1243	Movimiento	0	68.7824	219.824
1243.1	Movimiento	0	68.5936	219.312
1243.2	Movimiento	0	68.4048	218.8
1243.3	Movimiento	0	68.216	218.288
1243.4	Movimiento	0	68.0272	217.776
1243.5	Movimiento	0	67.8384	217.264
1243.6	Movimiento	0	67.6496	216.752
1243.7	Movimiento	0	67.4608	216.24
1243.8	Movimiento	0	67.272	215.728
1243.9	Movimiento	0	67.0832	215.216
1244	Movimiento	0	66.8944	214.704
1244.1	Movimiento	0	66.7056	214.192
1244.2	Movimiento	0	66.5168	213.68
1244.3	Movimiento	0	66.328	213.168
1244.4	Movimiento	0	66.1392	212.656
1244.5	Movimiento	0	65.9504	212.144
1244.6	Movimiento	0	65.7616	211.632
1244.7	Movimiento	0	65.5728	211.12
1244.8	Movimiento	0	65.384	210.608
1244.9	Movimiento	0	65.1952	210.096
1245	Movimiento	0	65.0064	209.584
1245.1	Movimiento	0	64.8176	209.072
1245.2	Movimiento	0	64.6288	208.56
1245.3	Movimiento	0	64.44	208.048
1245.4	Movimiento	0	64.2512	207.536
1245.5	Movimiento	0	64.0624	207.024
1245.6	Movimiento	0	63.8736	206.512
1245.7	Movimiento	0	63.6848	206
1245.8	Movimiento	0	63.496	205.488
1245.9	Movimiento	0	63.3072	204.976
1246	Movimiento	0	63.1184	204.464
1246.1	Movimiento	0	62.9296	203.952
1246.2	Movimiento	0	62.7408	203.44
1246.3	Movimiento	0	62.552	202.928
1246.4	Movimiento	0	62.3632	202.416
1246.5	Movimiento	0	62.1744	201.904
1246.6	Movimiento	0	61.9856	201.392
1246.7	Movimiento	0	61.7968	200.88
1246.8	Movimiento	0	61.608	200.368
1246.9	Movimiento	0	61.4192	199.856
1247	Movimiento	0	61.2304	199.344
1247.1	Movimiento	0	61.0416	198.832
1247.2	Movimiento	0	60.8528	198.32
1247.3	Movimiento	0	60.664	197.808
1247.4	Movimiento	0	60.4752	197.296
1247.5	Movimiento	0	60.2864	196.784
1247.6	Movimiento	0	60.0976	196.272
1247.7	Movimiento	0	59.9088	195.76
1247.8	Movimiento	0	59.72	195.248
1247.9	Movimiento	0	59.5312	194.736
1248	Movimiento	0	59.3424	194.224
1248.1	Movimiento	0	59.1536	193.712
1248.2	Movimiento	0	58.9648	193.2
1248.3	Movimiento	0	58.776	192.688
1248.4	Movimiento	0	58.5872	192.176
1248.5	Movimiento	0	58.3984	191.664
1248.6	Movimiento	0	58.2096	191.152
1248.7	Movimiento	0	58.0208	190.64
1248.8	Movimiento	0	57.832	190.128
1248.9	Movimiento	0	57.6432	189.616
1249	Movimiento	0	57.4544	189.104
1249.1	Movimiento	0	57.2656	188.592
1249.2	Movimiento	0	57.0768	188.08
1249.3	Movimiento	0	56.888	187.568
1249.4	Movimiento	0	56.6992	187.056
1249.5	Movimiento	0	56.5104	186.544
1249.6	Movimiento	0	56.3216	186.032
1249.7	Movimiento	0	56.1328	185.52
1249.8	Movimiento	0	55.944	185.008
1249.9	Movimiento	0	55.7552	184.496
1250	Movimiento	0	55.5664	183.984
1250.1	Movimiento	0	55.3776	183.472
1250.2	Movimiento	0	55.1888	182.96
1250.3	Movimiento	0	55	182.448
1250.4	Movimiento	0	54.8112	181.936
1250.5	Movimiento	0	54.6224	181.424
1250.6	Movimiento	0	54.4336	180.912
1250.7	Movimiento	0	54.2448	180.4
1250.8	Movimiento	0	54.056	179.888
1250.9	Movimiento	0	53.8672	179.376
1251	Movimiento	0	53.6784	178.864
1251.1	Movimiento	0	53.4896	178.352
1251.2	Movimiento	0	53.3008	177.84
1251.3	Movimiento	0	53.112	177.328
1251.4	Movimiento	0	52.9232	176.816
1251.5	Movimiento	0	52.7344	176.304
1251.6	Movimiento	0	52.5456	175.792
1251.7	Movimiento	0	52.3568	175.28
1251.8	Movimiento	0	52.168	174.768
1251.9	Movimiento	0	51.9792	174.256
1252	Movimiento	0	51.7904	173.744
1252.1	Movimiento	0	51.6016	173.232
1252.2	Movimiento	0	51.4128	172.72
1252.3	Movimiento	0	51.224	172.208
1252.4	Movimiento	0	51.0352	171.696
1252.5	Movimiento	0	50.8464	171.184
1252.6	Movimiento	0	50.6576	170.672
1252.7	Movimiento	0	50.4688	170.16
1252.8	Movimiento	0	50.28	169.648
1252.9	Movimiento	0	50.0912	169.136
1253	Movimiento	0	49.9024	168.624
1253.1	Movimiento	0	49.7136	168.112
1253.2	Movimiento	0	49.5248	167.6
1253.3	Movimiento	0	49.336	167.088
1253.4	Movimiento	0	49.1472	166.576
1253.5	Movimiento	0	48.9584	166.064
1253.6	Movimiento	0	48.7696	165.552
1253.7	Movimiento	0	48.5808	165.04
1253.8	Movimiento	0	48.392	164.528
1253.9	Movimiento	0	48.2032	164.016
1254	Movimiento	0	48.0144	163.504
1254.1	Movimiento	0	47.8256	162.992
1254.2	Movimiento	0	47.6368	162.48
1254.3	Movimiento	0	47.448	161.968
1254.4	Movimiento	0	47.2592	161.456
1254.5	Movimiento	0	47.0704	160.944
1254.6	Movimiento	0	46.8816	160.432
1254.7	Movimiento	0	46.6928	159.92
1254.8	Movimiento	0	46.504	159.408
1254.9	Movimiento	0	46.3152	158.896
1255	Movimiento	0	46.1264	158.384
1255.1	Movimiento	0	45.9376	157.872
1255.2	Movimiento	0	45.7488	157.36
1255.3	Movimiento	0	45.56	156.848
1255.4	Movimiento	0	45.3712	156.336
1255.5	Movimiento	0	45.1824	155.824
1255.6	Movimiento	0	44.9936	155.312
1255.7	Movimiento	0	44.8048	154.8
1255.8	Movimiento	0	44.616	154.288
1255.9	Movimiento	0	44.4272	153.776
1256	Movimiento	0	44.2384	153.264
1256.1	Movimiento	0	44.0496	152.752
1256.2	Movimiento	0	43.8608	152.24
1256.3	Movimiento	0	43.672	151.728
1256.4	Movimiento	0	43.4832	151.216
1256.5	Movimiento	0	43.2944	150.704
1256.6	Movimiento	0	43.1056	150.192
1256.7	Movimiento	0	42.9168	149.68
1256.8	Movimiento	0	42.728	149.168
1256.9	Movimiento	0	42.5392	148.656
1257	Movimiento	0	42.3504	148.144
1257.1	Movimiento	0	42.1616	147.632
1257.2	Movimiento	0	41.9728	147.12
1257.3	Movimiento	0	41.784	146.608
1257.4	Movimiento	0	41.5952	146.096
1257.5	Movimiento	0	41.4064	145.584
1257.6	Movimiento	0	41.2176	145.072
1257.7	Movimiento	0	41.0288	144.56
1257.8	Movimiento	0	40.84	144.048
1257.9	Movimiento	0	40.6512	143.536
1258	Movimiento	0	40.4624	143.024
1258.1	Movimiento	0	40.2736	142.512
1258.2	Movimiento	0	40.0848	142
1258.3	Movimiento	0	39.896	141.488
1258.4	Movimiento	0	39.7072	140.976
1258.5	Movimiento	0	39.5184	140.464
1258.6	Movimiento	0	39.3296	139.952
1258.7	Movimiento	0	39.1408	139.44
1258.8	Movimiento	0	38.952	138.928
1258.9	Movimiento	0	38.7632	138.416
1259	Movimiento	0	38.5744	137.904
1259.1	Movimiento	0	38.3856	137.392
1259.2	Movimiento	0	38.1968	136.88
1259.3	Movimiento	0	38.008	136.368
1259.4	Movimiento	0	37.8192	135.856
1259.5	Movimiento	0	37.6304	135.344
1259.6	Movimiento	0	37.4416	134.832
1259.7	Movimiento	0	37.2528	134.32
1259.8	Movimiento	0	37.064	133.808
1259.9	Movimiento	0	36.8752	133.296
1260	Movimiento	0	36.6864	132.784
1260.1	Movimiento	0	36.4976	132.272
1260.2	Movimiento	0	36.3088	131.76
1260.3	Movimiento	0	36.12	131.248
1260.4	Movimiento	0	35.9312	130.736
1260.5	Movimiento	0	35.7424	130.224
1260.6	Movimiento	0	35.5536	129.712
1260.7	Movimiento	0	35.3648	129.2
1260.8	Movimiento	0	35.176	128.688
1260.9	Movimiento	0	34.9872	128.176
1261	Movimiento	0	34.7984	127.664
1261.1	Movimiento	0	34.6096	127.152
1261.2	Movimiento	0	34.4208	126.64
1261.3	Movimiento	0	34.232	126.128
1261.4	Movimiento	0	34.0432	125.616
1261.5	Movimiento	0	33.8544	125.104
1261.6	Movimiento	0	33.6656	124.592
1261.7	Movimiento	0	33.4768	124.08
1261.8	Movimiento	0	33.288	123.568
1261.9	Movimiento	0	33.0992	123.056
1262	Movimiento	0	32.9104	122.544
1262.1	Movimiento	0	32.7216	122.032
1262.2	Movimiento	0	32.5328	121.52
1262.3	Movimiento	0	32.344	121.008
1262.4	Movimiento	0	32.1552	120.496
1262.5	Movimiento	0	31.9664	119.984
1262.6	Movimiento	0	31.7776	119.472
1262.7	Movimiento	0	31.5888	118.96
1262.8	Movimiento	0	31.4	118.448
1262.9	Movimiento	0	31.2112	117.936
1263	Movimiento	0	31.0224	117.424
1263.1	Movimiento	0	30.8336	116.912
1263.2	Movimiento	0	30.6448	116.4
1263.3	Movimiento	0	30.456	115.888
1263.4	Movimiento	0	30.2672	115.376
1263.5	Movimiento	0	30.0784	114.864
1263.6	Movimiento	0	29.8896	114.352
1263.7	Movimiento	0	29.7008	113.84
1263.8	Movimiento	0	29.512	113.328
1263.9	Movimiento	0	29.3232	112.816
1264	Movimiento	0	29.1344	112.304
1264.1	Movimiento	0	28.9456	111.792
1264.2	Movimiento	0	28.7568	111.28
1264.3	Movimiento	0	28.568	110.768
1264.4	Movimiento	0	28.3792	110.256
1264.5	Movimiento	0	28.1904	109.744
1264.6	Movimiento	0	28.0016	109.232
1264.7	Movimiento	0	27.8128	108.72
1264.8	Movimiento	0	27.624	108.208
1264.9	Movimiento	0	27.4352	107.696
1265	Movimiento	0	27.2464	107.184
1265.1	Movimiento	0	27.0576	106.672
1265.2	Movimiento	0	26.8688	106.16
1265.3	Movimiento	0	26.68	105.648
1265.4	Movimiento	0	26.4912	105.136
1265.5	Movimiento	0	26.3024	104.624
1265.6	Movimiento	0	26.1136	104.112
1265.7	Movimiento	0	25.9248	103.6
1265.8	Movimiento	0	25.736	103.088
1265.9	Movimiento	0	25.5472	102.576
1266	Movimiento	0	25.3584	102.064
1266.1	Movimiento	0	25.1696	101.552
1266.2	Movimiento	0	24.9808	101.04
1266.3	Movimiento	0	24.792	100.528
1266.4	Movimiento	0	24.6032	100.016
1266.5	Movimiento	0	24.4144	99.504
1266.6	Movimiento	0	24.2256	98.992
1266.7	Movimiento	0	24.0368	98.48
1266.8	Movimiento	0	23.848	97.968
1266.9	Movimiento	0	23.6592	97.456
1267	Movimiento	0	23.4704	96.944
1267.1	Movimiento	0	23.2816	96.432
1267.2	Movimiento	0	23.0928	95.92
1267.3	Movimiento	0	22.904	95.408
1267.4	Movimiento	0	22.7152	94.896
1267.5	Movimiento	0	22.5264	94.384
1267.6	Movimiento	0	22.3376	93.872
1267.7	Movimiento	0	22.1488	93.36
1267.8	Movimiento	0	21.96	92.848
1267.9	Movimiento	0	21.7712	92.336
1268	Movimiento	0	21.5824	91.824
1268.1	Movimiento	0	21.3936	91.312
1268.2	Movimiento	0	21.2048	90.8
1268.3	Movimiento	0	21.016	90.288
1268.4	Movimiento	0	20.8272	89.776
1268.5	Movimiento	0	20.6384	89.264
1268.6	Movimiento	0	20.4496	88.752
1268.7	Movimiento	0	20.2608	88.24
1268.8	Movimiento	0	20.072	87.728
1268.9	Movimiento	0	19.8832	87.216
1269	Movimiento	0	19.6944	86.704
1269.1	Movimiento	0	19.5056	86.192
1269.2	Movimiento	0	19.3168	85.68
1269.3	Movimiento	0	19.128	85.168
1269.4	Movimiento	0	18.9392	84.656
1269.5	Movimiento	0	18.7504	84.144
1269.6	Movimiento	0	18.5616	83.632
1269.7	Movimiento	0	18.3728	83.12
1269.8	Movimiento	0	18.184	82.608
1269.9	Movimiento	0	17.9952	82.096
1270	Movimiento	0	17.8064	81.584
1270.1	Movimiento	0	17.6176	81.072
1270.2	Movimiento	0	17.4288	80.56
1270.3	Movimiento	0	17.24	80.048
1270.4	Movimiento	0	17.0512	79.536
1270.5	Movimiento	0	16.8624	79.024
1270.6	Movimiento	0	16.6736	78.512
1270.7	Movimiento	0	16.4848	78
1270.8	Movimiento	0	16.296	77.488
1270.9	Movimiento	0	16.1072	76.976
1271	Movimiento	0	15.9184	76.464
1271.1	Movimiento	0	15.7296	75.952
1271.2	Movimiento	0	15.5408	75.44
1271.3	Movimiento	0	15.352	74.928
1271.4	Movimiento	0	15.1632	74.416
1271.5	Movimiento	0	14.9744	73.904
1271.6	Movimiento	0	14.7856	73.392
1271.7	Movimiento	0	14.5968	72.88
1271.8	Movimiento	0	14.408	72.368
1271.9	Movimiento	0	14.2192	71.856
1272	Movimiento	0	14.0304	71.344
1272.1	Movimiento	0	13.8416	70.832
1272.2	Movimiento	0	13.6528	70.32
1272.3	Movimiento	0	13.464	69.808
1272.4	Movimiento	0	13.2752	69.296
1272.5	Movimiento	0	13.0864	68.784
1272.6	Movimiento	0	12.8976	68.272
1272.7	Movimiento	0	12.7088	67.76
1272.8	Movimiento	0	12.52	67.248
1272.9	Movimiento	0	12.3312	66.736
1272.9	Colision_Pared_X	-	12.3312	66.736
1273	Movimiento	0	12.52	66.224
1273.1	Movimiento	0	12.7088	65.712
1273.2	Movimiento	0	12.8976	65.2
1273.3	Movimiento	0	13.0864	64.688
1273.4	Movimiento	0	13.2752	64.176
1273.5	Movimiento	0	13.464	63.664
1273.6	Movimiento	0	13.6528	63.152
1273.7	Movimiento	0	13.8416	62.64
1273.8	Movimiento	0	14.0304	62.128
1273.9	Movimiento	0	14.2192	61.616
1274	Movimiento	0	14.408	61.104
1274.1	Movimiento	0	14.5968	60.592
1274.2	Movimiento	0	14.7856	60.08
1274.3	Movimiento	0	14.9744	59.568
1274.4	Movimiento	0	15.1632	59.056
1274.5	Movimiento	0	15.352	58.544
1274.6	Movimiento	0	15.5408	58.032
1274.7	Movimiento	0	15.7296	57.52
1274.8	Movimiento	0	15.9184	57.008
1274.9	Movimiento	0	16.1072	56.496
1275	Movimiento	0	16.296	55.984
1275.1	Movimiento	0	16.4848	55.472
1275.2	Movimiento	0	16.6736	54.96
1275.3	Movimiento	0	16.8624	54.448
1275.4	Movimiento	0	17.0512	53.936
1275.5	Movimiento	0	17.24	53.424
1275.6	Movimiento	0	17.4288	52.912
1275.7	Movimiento	0	17.6176	52.4
1275.8	Movimiento	0	17.8064	51.888
1275.9	Movimiento	0	17.9952	51.376
1276	Movimiento	0	18.184	50.864
1276.1	Movimiento	0	18.3728	50.352
1276.2	Movimiento	0	18.5616	49.84
1276.3	Movimiento	0	18.7504	49.328
1276.4	Movimiento	0	18.9392	48.816
1276.5	Movimiento	0	19.128	48.304
1276.6	Movimiento	0	19.3168	47.792
1276.7	Movimiento	0	19.5056	47.28
1276.8	Movimiento	0	19.6944	46.768
1276.9	Movimiento	0	19.8832	46.256
1277	Movimiento	0	20.072	45.744
1277.1	Movimiento	0	20.2608	45.232
1277.2	Movimiento	0	20.4496	44.72
1277.3	Movimiento	0	20.6384	44.208
1277.4	Movimiento	0	20.8272	43.696
1277.5	Movimiento	0	21.016	43.184
1277.6	Movimiento	0	21.2048	42.672
1277.7	Movimiento	0	21.3936	42.16
1277.8	Movimiento	0	21.5824	41.648
1277.9	Movimiento	0	21.7712	41.136
1278	Movimiento	0	21.96	40.624
1278.1	Movimiento	0	22.1488	40.112
1278.2	Movimiento	0	22.3376	39.6
1278.3	Movimiento	0	22.5264	39.088
1278.4	Movimiento	0	22.7152	38.576
1278.5	Movimiento	0	22.904	38.064
1278.6	Movimiento	0	23.0928	37.552
1278.7	Movimiento	0	23.2816	37.04
1278.8	Movimiento	0	23.4704	36.528
1278.9	Movimiento	0	23.6592	36.016
1279	Movimiento	0	23.848	35.504
1279.1	Movimiento	0	24.0368	34.992
1279.2	Movimiento	0	24.2256	34.48
1279.3	Movimiento	0	24.4144	33.968
1279.4	Movimiento	0	24.6032	33.456
1279.5	Movimiento	0	24.792	32.944
1279.6	Movimiento	0	24.9808	32.432
1279.7	Movimiento	0	25.1696	31.92
1279.8	Movimiento	0	25.3584	31.408
1279.9	Movimiento	0	25.5472	30.896
1280	Movimiento	0	25.736	30.384
1280.1	Movimiento	0	25.9248	29.872
1280.2	Movimiento	0	26.1136	29.36
1280.3	Movimiento	0	26.3024	28.848
1280.4	Movimiento	0	26.4912	28.336
1280.5	Movimiento	0	26.68	27.824
1280.6	Movimiento	0	26.8688	27.312
1280.7	Movimiento	0	27.0576	26.8
1280.8	Movimiento	0	27.2464	26.288
1280.9	Movimiento	0	27.4352	25.776
1281	Movimiento	0	27.624	25.264
1281.1	Movimiento	0	27.8128	24.752
1281.2	Movimiento	0	28.0016	24.24
1281.3	Movimiento	0	28.1904	23.728
1281.4	Movimiento	0	28.3792	23.216
1281.5	Movimiento	0	28.568	22.704
1281.6	Movimiento	0	28.7568	22.192
